,electricity
1949,0.9328745016056847
1950,0.9455021702090453
1951,0.9612065834233342
1952,0.977268915328306
1953,0.9828786963965707
1954,0.9831626612967997
1955,0.9826811488750854
1956,0.9799313503194751
1957,0.9759422033802105
1958,0.9758586748844714
1959,0.9762133449930096
1960,0.9757385321643441
1961,0.974934130789458
1962,0.9774401978306692
1963,0.9801072328962628
1964,0.9830819122856511
1965,0.9823781250135601
1966,0.9747234665142612
1967,0.9569040181646068
1968,0.9403502664065058
1969,0.9341151829120746
1970,0.9397737611716094
1971,0.9349985839513525
1972,0.938858702107351
1973,0.9629871965990119
1974,0.9821060673653413
1975,0.9794021371128945
1976,0.9703063273795223
1977,0.9564962458933962
1978,0.9489019405197172
1979,0.9448811238082432
1980,0.9525204886409245
1981,0.9580643418339145
1982,0.963437175856903
1983,0.9691175609720519
1984,0.9732719209982028
1985,0.9759897228104608
1986,0.9734519158410319
1987,0.9667357500070397
1988,0.9565914371614324
1989,0.9357960224515386
1990,0.9132725743257349
1991,0.9076804026583097
1992,0.9274792870814434
1993,0.9504600528800202
1994,0.9584989150198625
1995,0.9627494581149492
1996,0.9654409313442409
1997,0.9678906433071267
1998,0.9721421493658812
1999,0.9788537274625995
2000,0.9829516710052453
2001,0.977886149874551
2002,0.9393176267865602
2003,0.8990398740127411
2004,0.9134895031977055
2005,0.9529561434932352
2006,0.9623752302951162
2007,0.9519095566281733
2008,0.9621058168217994
2009,0.9697060583513311
2010,0.964000546651814
2011,0.9768099201395727
2012,0.9832313177392774
2013,0.9806432275261805
2014,0.9732997208509939
2015,0.9552158417369019
2016,0.9192850431509516
2017,0.8569185604223651
2018,0.808244910696748
2019,0.8342641853076345
2020,0.8944437582534173
2021,0.9448811238082432
2022,0.9714252910038493
2023,0.9803396096557431
2024,0.9818906504310025
2025,0.9830312446838679
2026,0.9805945065826421
2027,0.9796275613937178
2028,0.9831484050381003
2029,0.9735755536647184
2030,0.9546738169167482
2031,0.9305339227814275
2032,0.8981960430965825
2033,0.8791631210243868
2034,0.8823882385608547
2035,0.8885757995582068
2036,0.8907933200781376
2037,0.8802652110285312
2038,0.8556511402746909
2039,0.8153272397850045
2040,0.7692769488858756
2041,0.7290930492278321
2042,0.7028765680865101
2043,0.6862787854154921
2044,0.6768494490686967
2045,0.6754913530544958
2046,0.689612989787359
2047,0.732070140320947
2048,0.7939503191905981
2049,0.840344373635891
2050,0.8579792050524703
2051,0.8688140891195755
2052,0.8880841535397436
2053,0.9066017064630225
2054,0.9234769920996742
2055,0.93606829496233
2056,0.9475547915664021
2057,0.9592432209381221
2058,0.9573691151510147
2059,0.9518690035397238
2060,0.9484844278001244
2061,0.9575323314600893
2062,0.9525204886409245
2063,0.9525981071535462
2064,0.9595106031168101
2065,0.9588388785375923
2066,0.9492061243995263
2067,0.9410179027876769
2068,0.9352140226238552
2069,0.9335805618845419
2070,0.9394183457544059
2071,0.945148072825281
2072,0.9410179027876769
2073,0.9314786286088717
2074,0.9260630248432483
2075,0.9254042847793785
2076,0.926716701723024
2077,0.9302409531107106
2078,0.9349040146182246
2079,0.934384413162715
2080,0.9241504747595988
2081,0.9085172781498642
2082,0.8877005443626831
2083,0.8670650991032777
2084,0.8628702470458767
2085,0.8644711823526412
2086,0.8543751181083451
2087,0.840344373635891
2088,0.8214388206870666
2089,0.8054260231417183
2090,0.7971404559393409
2091,0.7933429680777467
2092,0.7736397525033186
2093,0.7240198903766492
2094,0.6463687849210519
2095,0.5036323811171141
2096,0.27839280703013214
2097,0.12071083447034567
2098,0.241141417564215
2099,0.77639642782469
2100,0.9719206155251138
2101,0.983024770339751
2102,0.9830781551032284
2103,0.9824776201970651
2104,0.9765137526807067
2105,0.961881582630737
2106,0.9474410642865378
2107,0.9275172341337179
2108,0.8923399518079567
2109,0.8355971073004431
2110,0.7550939220843935
2111,0.6725395140656913
2112,0.615963047299067
2113,0.5676452242987793
2114,0.5245515058313474
2115,0.5259600262324635
2116,0.5851816234945251
2117,0.6601450799049854
2118,0.7430885089553357
2119,0.8349316400028985
2120,0.9088871681682439
2121,0.9494262944176084
2122,0.9678383340910941
2123,0.9752607823965689
2124,0.9777029519560115
2125,0.9808482119077451
2126,0.9830476044853519
2127,0.9827633157606213
2128,0.9804245627528148
2129,0.9760353419470794
2130,0.9678436928940625
2131,0.9591825074691028
2132,0.9419325144925861
2133,0.9126719603776703
2134,0.895252207186646
2135,0.8857111231924845
2136,0.8708334494256089
2137,0.8472072414504169
2138,0.8327330454232929
2139,0.8304446597388074
2140,0.8406139973852603
2141,0.8563607993679454
2142,0.866204686271133
2143,0.8896553750778726
2144,0.93534933038658
2145,0.9626159690416868
2146,0.9787204812259825
2147,0.9832316197969588
2148,0.9782896694619628
2149,0.969034116204605
2150,0.9609503625508107
2151,0.951500516301277
2152,0.9385056990872135
2153,0.925248548413654
2154,0.9130065990564401
2155,0.9179853717833444
2156,0.9080996417311537
2157,0.8844247028022918
2158,0.8944437582534173
2159,0.9547728303495205
2160,0.9666631966106476
2161,0.9805192976279139
2162,0.9812082347005101
2163,0.9804897337657205
2164,0.9804076406422887
2165,0.9796504421202682
2166,0.9799475307607817
2167,0.9806719832674508
2168,0.9801387143484579
2169,0.9800835213628818
2170,0.9809510520259018
2171,0.9811631609899479
2172,0.9815807909172196
2173,0.9792173332287677
2174,0.9719057664672397
2175,0.9609931838322892
2176,0.9624418415932132
2177,0.9641510324506458
2178,0.961650901501108
2179,0.952984409508969
2180,0.9718313707194123
2181,0.9830395099376398
2182,0.9810701721117159
2183,0.9814006833470096
2184,0.983223932160237
2185,0.9818106880242055
2186,0.976536593186378
2187,0.9620068150472232
2188,0.9231183525646032
2189,0.8492538052184196
2190,0.704607835337325
2191,0.6975414418621909
2192,0.8077495459335595
2193,0.9049399392736065
2194,0.9532913104918628
2195,0.9604978841160017
2196,0.9565200625822602
2197,0.9526756061552981
2198,0.9437106223264876
2199,0.9193266722384461
2200,0.8759865192848487
2201,0.8311230827769822
2202,0.8226903211682418
2203,0.8532261058679954
2204,0.9128288979624284
2205,0.9577875867816156
2206,0.9779597656022331
2207,0.9832124452389911
2208,0.9817820778376295
2209,0.9804151516622576
2210,0.9646381858483883
2211,0.9415843762919756
2212,0.9413332183881319
2213,0.9420526846827182
2214,0.9437106223264876
2215,0.9492336941530105
2216,0.9479792541188686
2217,0.9362718255433716
2218,0.9015914351850184
2219,0.8379471374288121
2220,0.6937004341719692
2221,0.5871733597721311
2222,0.6280487269719907
2223,0.7390767511871338
2224,0.774653080290024
2225,0.7706751576585853
2226,0.7921246303578596
2227,0.7228736660329581
2228,0.6199668981105433
2229,0.7029849291962723
2230,0.8598207292284117
2231,0.9587032225260509
2232,0.9721421493658812
2233,0.9687653373510087
2234,0.9523648925907722
2235,0.9213032966164775
2236,0.8247878611044777
2237,0.7395802403902125
2238,0.7517833172868172
2239,0.8701755660550409
2240,0.9048920988554011
2241,0.9034959453501452
2242,0.8658046697812878
2243,0.798935988235388
2244,0.720153774761628
2245,0.6786559917552974
2246,0.6669423345368899
2247,0.6660243367303467
2248,0.7048238664253523
2249,0.7785859533943427
2250,0.8765205270679042
2251,0.9429177948526093
2252,0.9659652793744982
2253,0.9728927585415369
2254,0.9800118704050989
2255,0.9812174799080837
2256,0.9597332393812139
2257,0.9260816603619145
2258,0.8815456940534381
2259,0.836054628501677
2260,0.8223935444682783
2261,0.8532688593151765
2262,0.9028535480950166
2263,0.9519777115201992
2264,0.9782600886636795
2265,0.9832056898564829
2266,0.9785901598659635
2267,0.9646961746376402
2268,0.9137584027779778
2269,0.76965033762846
2270,0.5962251332662032
2271,0.47597719467621813
2272,0.32843278995902725
2273,0.26074322012390017
2274,0.42135006378447154
2275,0.7442848120256668
2276,0.9362718255433716
2277,0.9804076406422887
2278,0.9804001200242274
2279,0.9658349986460851
2280,0.9678732175248437
2281,0.9805272181759721
2282,0.9594153096334029
2283,0.9697685196498714
2284,0.9829541245629371
2285,0.9480919082822955
2286,0.9804226530832284
2287,0.884662057982037
2288,0.7485505677264166
2289,0.8244032416223006
2290,0.8943220912440653
2291,0.9416510877050019
2292,0.9741370834465406
2293,0.9829632475979526
2294,0.97995560665427
2295,0.9628717806488333
2296,0.9323048951272007
2297,0.8981960430965825
2298,0.8968212482327422
2299,0.9297994672774125
2300,0.9611000307714561
2301,0.9785901598659635
2302,0.9831222419390034
2303,0.9828217838303486
2304,0.9829374021995488
2305,0.9831831417752173
2306,0.9816554774021129
2307,0.9726359751193402
2308,0.9493988216331802
2309,0.9108537966865494
2310,0.8446349823655898
2311,0.7574143214952517
2312,0.5824386122566577
2313,0.41274093498254655
2314,0.24093463059686138
2315,0.1025604082705773
2316,0.06662743146294463
2317,0.24864281002954614
2318,0.6174207254212345
2319,0.8759270717656976
2320,0.9716367667306662
2321,0.9782245583722665
2322,0.9735627479063855
2323,0.9785997011897424
2324,0.9831078457171059
2325,0.9781530763391935
2326,0.975117661911618
2327,0.9739198522458897
2328,0.97792299681597
2329,0.9831957252281417
2330,0.9588614452484864
2331,0.9122492419334038
2332,0.8534970834606893
2333,0.8122569254985091
2334,0.8741330820808103
2335,0.9273273256218338
2336,0.953189221056425
2337,0.9809238407482321
2338,0.9653781319135893
2339,0.9133264256259538
2340,0.9365652032196338
2341,0.9695806331667315
2342,0.9829239858662587
2343,0.9603241354805918
2344,0.9029132429523637
2345,0.8132303712020099
2346,0.7581847431537274
2347,0.8001269360098395
2348,0.8798601189355056
2349,0.9224771835561231
2350,0.9388983296085022
2351,0.9519476227752975
2352,0.9718164614643557
2353,0.9817269509159494
2354,0.9235286477168727
2355,0.8627979275573
2356,0.87209817401216
2357,0.8912464827931721
2358,0.9074260008509362
2359,0.9317745322581041
2360,0.9637694012216902
2361,0.9806278072525424
2362,0.9822748259772184
2363,0.9697432443477446
2364,0.924544238382256
2365,0.8013130226187807
2366,0.6026355086640919
2367,0.3801907323907904
2368,0.2871853610324088
2369,0.37117608616915204
2370,0.610112995103635
2371,0.8587707027929773
2372,0.9650992920070393
2373,0.9829733727007326
2374,0.9831268461988971
2375,0.9707945685048123
2376,0.9767741116565152
2377,0.9677085329847142
2378,0.9387749611744157
2379,0.9593862822185555
2380,0.979124454008113
2381,0.9818832371385522
2382,0.9830819266762034
2383,0.9831902137987507
2384,0.9832292993657364
2385,0.9828950273404987
2386,0.9806070662041612
2387,0.9783191479516685
2388,0.9723468847573692
2389,0.9526497864261111
2390,0.9169242370497012
2391,0.8799180563980865
2392,0.872561696251821
2393,0.9164965092840859
2394,0.9589515904551684
2395,0.971696825824651
2396,0.9742611726352458
2397,0.9771279539873138
2398,0.9816837604021696
2399,0.9831170253496041
2400,0.9801132614589069
2401,0.9708841453012089
2402,0.9431259516035935
2403,0.9068554666711868
2404,0.8554596862938908
2405,0.814069109766954
2406,0.7953458404874219
2407,0.8344387085299607
2408,0.9053608737462574
2409,0.9681119524181965
2410,0.9816383895176592
2411,0.9684084911353472
2412,0.9554601633262702
2413,0.9303875731382704
2414,0.9079135113394282
2415,0.8847052802506141
2416,0.8559855050368699
2417,0.8080798884462996
2418,0.7490364600304997
2419,0.7063337276494456
2420,0.660260803795751
2421,0.5972134330477209
2422,0.6107237958722946
2423,0.6653350780309301
2424,0.7389759843068769
2425,0.7937769139925089
2426,0.8406331411293512
2427,0.8871506793684348
2428,0.9254431748282257
2429,0.947270047992204
2430,0.9637165278756696
2431,0.9758586748844714
2432,0.9806863033432073
2433,0.9806934489287052
2434,0.9793146584436567
2435,0.9752358872324843
2436,0.9619024837641792
2437,0.9522348629561344
2438,0.9486796579847308
2439,0.936339540952756
2440,0.9115763529968457
2441,0.9046046332460922
2442,0.9438619388955181
2443,0.9748832963507601
2444,0.9831966162321812
2445,0.9717557553691394
2446,0.9335806550559098
2447,0.8941976717552789
2448,0.9217740690172985
2449,0.97626579558393
2450,0.9810913688966686
2451,0.962810671005447
2452,0.9280466773277084
2453,0.8646623112509727
2454,0.7978257570216255
2455,0.7244360335235093
2456,0.635706996030658
2457,0.5236549184936823
2458,0.37994295515138915
2459,0.2323279874199045
2460,0.12320165424781208
2461,0.059410998016383616
2462,0.0259947244703927
2463,0.028840056419960375
2464,0.08556956021426487
2465,0.195279228861395
2466,0.3172753922135145
2467,0.42299970617272914
2468,0.5113413698176964
2469,0.5828129531920928
2470,0.6342758009909495
2471,0.6530530049604572
2472,0.6618790842352067
2473,0.6704885470468601
2474,0.6785432258016032
2475,0.6835986492632552
2476,0.690609761343173
2477,0.7052556764184
2478,0.7207827646449251
2479,0.739378913768366
2480,0.7494299967700375
2481,0.7545116856172482
2482,0.7589536392778742
2483,0.762204386435569
2484,0.7663700647581655
2485,0.7722531966357292
2486,0.768435408046985
2487,0.7647661196182342
2488,0.7632501695946223
2489,0.7619186690353916
2490,0.762299577609003
2491,0.7621091712799349
2492,0.7559656756013593
2493,0.725163428025102
2494,0.7079468440122798
2495,0.7418888652405067
2496,0.8072532871445637
2497,0.859558790276654
2498,0.8977902838095966
2499,0.9189513463988725
2500,0.9283101309591874
2501,0.9334398766992326
2502,0.9457077618260276
2503,0.9581561992689065
2504,0.9644830579225299
2505,0.9662610538441337
2506,0.9601714802991596
2507,0.9514476600130447
2508,0.9376472537813
2509,0.9189513463988725
2510,0.9045566517464383
2511,0.9010980920252714
2512,0.9008011006580363
2513,0.9115313388458711
2514,0.9168388415461071
2515,0.9217098045745066
2516,0.9235962166350923
2517,0.9225977533110225
2518,0.9301308104431176
2519,0.9541004718302906
2520,0.9617978617187758
2521,0.9681680134682183
2522,0.9695636659264643
2523,0.9665904701266647
2524,0.9621108560248146
2525,0.9572287306233997
2526,0.9506483239142297
2527,0.936339540952756
2528,0.9016406567401308
2529,0.8777006503448006
2530,0.8331473409711273
2531,0.709019604288099
2532,0.5596962942395144
2533,0.34524913976930804
2534,0.20439518637196313
2535,0.17263756192086208
2536,0.21568103723371804
2537,0.2708116784316044
2538,0.29882378254761494
2539,0.3114622536664519
2540,0.3319857554688426
2541,0.35321901439407494
2542,0.3634468261791187
2543,0.3590522665968607
2544,0.3281964208307557
2545,0.2945074462603964
2546,0.27552522814652836
2547,0.25011420783179744
2548,0.20783417810580554
2549,0.16909793003317827
2550,0.1552655679024852
2551,0.16055219596690967
2552,0.15112437178512564
2553,0.12776051447813747
2554,0.11437438205568184
2555,0.11574973640585631
2556,0.12630274835592684
2557,0.14256481821866562
2558,0.1660235166345654
2559,0.18539013231160734
2560,0.16798410140142875
2561,0.1449925057158427
2562,0.11972287209472993
2563,0.09102811109141999
2564,0.07142922224992516
2565,0.0624553456850418
2566,0.06015172726993973
2567,0.059410998016383616
2568,0.060291241393800765
2569,0.062312780929824334
2570,0.062217848637105326
2571,0.058173767517063664
2572,0.045877588332276904
2573,0.03057714776388014
2574,0.02300292454036977
2575,0.01844581593174194
2576,0.017006586207441658
2577,0.024113820498507233
2578,0.0480719875634819
2579,0.08783384941483226
2580,0.1381624475247689
2581,0.18692839731403468
2582,0.2151923150231357
2583,0.2359977165244045
2584,0.25317521361683887
2585,0.26700207452334934
2586,0.28595399867037086
2587,0.3132018051293153
2588,0.3338863079951172
2589,0.3300891130192293
2590,0.32312969190343194
2591,0.3267795180353887
2592,0.34260606297682494
2593,0.36467044266299065
2594,0.395134381909141
2595,0.43317547570361775
2596,0.4637670981427105
2597,0.4813795239598148
2598,0.49437340673590485
2599,0.4793213073035054
2600,0.432920606498685
2601,0.383167460094736
2602,0.3157599700460016
2603,0.2675448070381769
2604,0.2489577612992593
2605,0.24969338660377488
2606,0.2568929043253833
2607,0.27739870000809025
2608,0.3114622536664519
2609,0.3568612403869997
2610,0.4025334117558037
2611,0.45157970463687125
2612,0.49823209962334936
2613,0.5387391676120382
2614,0.5613392022977007
2615,0.5751837182160887
2616,0.5811901476600079
2617,0.5825634027923543
2618,0.5815647934415681
2619,0.5733021745137196
2620,0.5641164138325808
2621,0.5560266248476761
2622,0.5728000759373949
2623,0.6009128273275616
2624,0.6123103459875792
2625,0.6141382035886508
2626,0.5985711196550897
2627,0.5646209344053144
2628,0.5110845385045587
2629,0.4514515787261999
2630,0.3896379693468531
2631,0.32843278995902725
2632,0.2667851217952787
2633,0.2113998752378012
2634,0.1589723050681535
2635,0.109303234009162
2636,0.055128332742014736
2637,0.025747823144439817
2638,0.011744865644653801
2639,0.005036040117933381
2640,0.005191733877705503
2641,0.011663330209869727
2642,0.01977711143649828
2643,0.026912932327885518
2644,0.03523803014984948
2645,0.053254308065394614
2646,0.09061015798210795
2647,0.1521739343025084
2648,0.24248763201763268
2649,0.3435663824551043
2650,0.45081100678122227
2651,0.5428173658462687
2652,0.609746358533725
2653,0.6388002651128748
2654,0.6568976991671172
2655,0.6588709573158446
2656,0.6417645397479891
2657,0.6032501714026774
2658,0.5834366496722578
2659,0.5982009830238779
2660,0.6262449849014123
2661,0.6371359674443549
2662,0.6196035335393633
2663,0.5879195578735157
2664,0.5537457339572669
2665,0.5420531596729801
2666,0.5442178455278864
2667,0.5204512739284856
2668,0.4631249877565956
2669,0.385528416811197
2670,0.2915692673446872
2671,0.18484885927415598
2672,0.10665428180460654
2673,0.08142693551249418
2674,0.10198336103190575
2675,0.15306525250760633
2676,0.197047478446226
2677,0.20534745058539175
2678,0.1903917158723044
2679,0.16500569812954613
2680,0.13241643991555496
2681,0.09656720948081454
2682,0.07697525645924685
2683,0.07622118537070334
2684,0.08482272306038403
2685,0.10527903905573076
2686,0.13565009035172557
2687,0.16806963516397583
2688,0.17886308860397607
2689,0.16806963516397583
2690,0.14696746148954756
2691,0.1237034058245985
2692,0.09950527199928673
2693,0.0737752105777707
2694,0.04623233072437381
2695,0.024218873074650732
2696,0.012667245568474657
2697,0.006852472255483874
2698,0.010561720033847626
2699,0.02450927841467072
2700,0.05495231923700806
2701,0.10032725197646389
2702,0.15249770782718253
2703,0.20649322746786467
2704,0.2661347452729567
2705,0.33139263278048225
2706,0.3862747718919242
2707,0.4039163668700581
2708,0.38192639825781743
2709,0.35152343480015463
2710,0.3486229458204608
2711,0.3772203325338035
2712,0.4252857106641528
2713,0.4840811685590866
2714,0.5604547255664057
2715,0.6403429251878352
2716,0.6966657005426322
2717,0.734214082158775
2718,0.7671224511891575
2719,0.7906387074626711
2720,0.7936034098370623
2721,0.775571729106254
2722,0.7353330964879958
2723,0.6968847587274695
2724,0.6893912654253402
2725,0.6958983531229754
2726,0.6991799154967537
2727,0.7039592384010012
2728,0.7242280063822516
2729,0.7479522988099341
2730,0.76965033762846
2731,0.77639642782469
2732,0.7733628791409398
2733,0.772715989846793
2734,0.768154458963683
2735,0.7739164068232063
2736,0.7722531966357292
2737,0.7744690580659527
2738,0.7833711965513661
2739,0.7929953661292624
2740,0.8024100346327203
2741,0.8087393814191175
2742,0.8073360590269932
2743,0.7984240943780084
2744,0.7845344061184719
2745,0.7784040307209149
2746,0.7781309632681768
2747,0.7775841681857947
2748,0.7847129926477651
2749,0.7894975973097357
2750,0.8257143139892353
2751,0.8521383641387272
2752,0.8654247238927697
2753,0.8655514658212683
2754,0.8615789381889082
2755,0.8498065157972211
2756,0.8338925179268203
2757,0.8204173080287421
2758,0.8390400880799636
2759,0.863384139990999
2760,0.8883575075014807
2761,0.9050833397456016
2762,0.9132725743257349
2763,0.9173500913444402
2764,0.9207311319103328
2765,0.9241110006703995
2766,0.9295037851505396
2767,0.9365760412545882
2768,0.9418345640882843
2769,0.9403826912829356
2770,0.9476966321835271
2771,0.9486239478184473
2772,0.9418033435767215
2773,0.939934391498435
2774,0.9443436717584172
2775,0.9547480963439936
2776,0.9656854490119601
2777,0.9765707822739044
2778,0.9815807909172196
2779,0.9827913961272698
2780,0.9832279989294268
2781,0.9830665539569242
2782,0.9814954756345852
2783,0.9795278097486394
2784,0.9808703003012279
2785,0.9808624228190276
2786,0.9792927029268059
2787,0.976850748660988
2788,0.9760062377877211
2789,0.9767003292725894
2790,0.9794773740994173
2791,0.9827325706864247
2792,0.9827214254826441
2793,0.9802861595857532
2794,0.9763412298841269
2795,0.9753846793052228
2796,0.976283243978151
2797,0.9758347231903026
2798,0.9748450688262802
2799,0.9741685733868564
2800,0.9697595076105727
2801,0.9628514222336985
2802,0.9549456075886567
2803,0.9413960989554211
2804,0.9300940623543753
2805,0.9248579724133842
2806,0.9144609331778506
2807,0.9033505439847669
2808,0.8891200107597365
2809,0.8686275664181029
2810,0.8444933718962467
2811,0.8256372455285123
2812,0.8068390552333513
2813,0.7820238723912336
2814,0.7491348794261972
2815,0.7374617236913209
2816,0.7524671461801932
2817,0.7659932925176305
2818,0.7905510779020979
2819,0.8060918733435741
2820,0.8305198573176692
2821,0.8537676782853211
2822,0.8597552799447802
2823,0.8830702479240268
2824,0.885320613015294
2825,0.877935591278933
2826,0.8751521887237397
2827,0.8788717515122756
2828,0.8765797480201938
2829,0.8652978886272613
2830,0.8599515569065662
2831,0.8669394749807849
2832,0.867504051644919
2833,0.8697435811210811
2834,0.8632558075019379
2835,0.8520019650188717
2836,0.840344373635891
2837,0.8297636086600488
2838,0.8201809797237295
2839,0.8161292601666175
2840,0.8147643489025943
2841,0.8033349998284439
2842,0.7717897959336473
2843,0.7147755526569276
2844,0.6877257966978215
2845,0.6678591692831156
2846,0.6392752139153056
2847,0.6079114319165153
2848,0.5631069755633019
2849,0.5004182396750055
2850,0.41754772210499824
2851,0.3279601140484577
2852,0.24644348731244803
2853,0.1844884875599994
2854,0.14287674548143744
2855,0.1220592851113871
2856,0.11574973640585631
2857,0.1179007550233958
2858,0.1162334071326931
2859,0.11017247025024754
2860,0.11165280511225618
2861,0.13406520792551715
2862,0.19779454149237888
2863,0.2664598431714691
2864,0.2897673296814565
2865,0.279720714826926
2866,0.2568929043253833
2867,0.2276804171683316
2868,0.21754336862906104
2869,0.22119349368883937
2870,0.24864281002954614
2871,0.2655933175516758
2872,0.26624309114721145
2873,0.25614733250165533
2874,0.25540277537922945
2875,0.25243473663135535
2876,0.2279820909114716
2877,0.18629416062397738
2878,0.13451692920067482
2879,0.09313527138505648
2880,0.07719153409018639
2881,0.0920479653025563
2882,0.12413443093290248
2883,0.15913819515730382
2884,0.20164676273475649
2885,0.2415552500564824
2886,0.2719046057100662
2887,0.3048869321126196
2888,0.339730646474968
2889,0.3690856700037458
2890,0.3972630058580124
2891,0.43496019610146197
2892,0.4779064061922624
2893,0.5180149862209096
2894,0.5794406070901493
2895,0.6516503261846125
2896,0.7033098871755713
2897,0.7273390562960711
2898,0.7263042710834361
2899,0.7020089281660404
2900,0.7062260174072075
2901,0.7501177817773712
2902,0.7920374208131598
2903,0.8280148817473201
2904,0.8566524489463326
2905,0.8851530589764341
2906,0.8956897510706907
2907,0.886764475369563
2908,0.9081461248513624
2909,0.9388656962828094
2910,0.9592655692415034
2911,0.9719354545570097
2912,0.9775354739487946
2913,0.9823233574254997
2914,0.9822246355500411
2915,0.9787874114558687
2916,0.9725908653008714
2917,0.9585650495827392
2918,0.9545354765206316
2919,0.9693912366464617
2920,0.9824616126754451
2921,0.933896143385696
2922,0.8747333533305117
2923,0.9337910971097314
2924,0.9815044451512387
2925,0.9789740545723598
2926,0.9814619297273744
2927,0.9798744179738441
2928,0.9526497864261111
2929,0.9120254291620038
2930,0.8939209967087685
2931,0.8907396658612421
2932,0.8870955728896927
2933,0.9039792986219557
2934,0.9357960224515386
2935,0.9258311078675449
2936,0.8921276948655422
2937,0.8338181107779613
2938,0.7800378105244264
2939,0.6980881138067663
2940,0.6343951517108376
2941,0.5779394557206385
2942,0.5366978973672337
2943,0.4608139377655818
2944,0.4080714761473963
2945,0.3599054675224344
2946,0.2775090789479825
2947,0.2173469475175664
2948,0.16841201252751564
2949,0.13003938675989238
2950,0.10877035106277598
2951,0.09192762741396908
2952,0.0795398369370497
2953,0.07045253112524028
2954,0.05592468591207193
2955,0.04718660490143791
2956,0.04532913010486864
2957,0.04758778853255399
2958,0.059457128637660464
2959,0.07552501166708882
2960,0.08954073630744432
2961,0.1000106269589609
2962,0.1059980784343885
2963,0.1059980784343885
2964,0.10658855293916332
2965,0.11685702036832758
2966,0.13656058782435662
2967,0.15872365273583924
2968,0.16661885811988403
2969,0.16138724906283183
2970,0.15698923077745738
2971,0.1561670965646053
2972,0.1544485600462703
2973,0.14983827598220756
2974,0.15534740299048552
2975,0.17771413204273848
2976,0.2173469475175664
2977,0.27048418611148156
2978,0.3355524670994507
2979,0.4079454290005507
2980,0.47546278232383155
2981,0.5166039467692551
2982,0.5484147323814611
2983,0.5594434210689607
2984,0.5444723985190136
2985,0.5257039688759793
2986,0.5289034503629204
2987,0.5567863905148842
2988,0.6102351813075215
2989,0.6366598918793482
2990,0.6867243750082764
2991,0.7603912013510568
2992,0.8098076675685647
2993,0.8339669005158643
2994,0.8543077203740751
2995,0.8702371859408388
2996,0.8846492088336481
2997,0.904844238298163
2998,0.9173075900680588
2999,0.9415530346606416
3000,0.9556547007718749
3001,0.958018339276583
3002,0.9619859720296493
3003,0.9658722764405366
3004,0.959466160129325
3005,0.9500543599937848
3006,0.9482043374190788
3007,0.9483165418388028
3008,0.925053481167474
3009,0.9077737055928552
3010,0.8468875655563579
3011,0.758761558366519
3012,0.7149875298943127
3013,0.698743441907822
3014,0.6683171490013528
3015,0.6326032884190054
3016,0.6268465981092308
3017,0.6137728718976285
3018,0.5896591741347588
3019,0.5608338347122181
3020,0.5485418006976865
3021,0.5706645241786237
3022,0.5993110725645365
3023,0.6129199642565639
3024,0.6080338502969268
3025,0.5856798113608355
3026,0.5423079189601369
3027,0.47726330831821917
3028,0.39876719365495816
3029,0.3244230463210621
3030,0.2707024945112717
3031,0.2200062792384671
3032,0.16995750607452076
3033,0.11923068225133346
3034,0.08025820815993204
3035,0.052268272305299075
3036,0.03082180731521233
3037,0.019092634590822628
3038,0.017406964133270825
3039,0.021557443545144963
3040,0.025802560167386624
3041,0.026160161499614643
3042,0.02285058389197515
3043,0.018291860038728864
3044,0.013964850004226096
3045,0.010622682136895793
3046,0.008788206898283748
3047,0.00856226280662496
3048,0.02090506724829422
3049,0.045995647605557036
3050,0.07866105939467516
3051,0.10870384948528825
3052,0.13129907501711344
3053,0.14617564276448652
3054,0.15023950828543806
3055,0.14999869551687914
3056,0.15249770782718253
3057,0.154938471719831
3058,0.15176976742279177
3059,0.14147615956494425
3060,0.13383967794484747
3061,0.12717623435981892
3062,0.11859962081824724
3063,0.11044075030436902
3064,0.10262464469707488
3065,0.09687726264264203
3066,0.09180738424098708
3067,0.08655216851192735
3068,0.08283164556946848
3069,0.07937461492660262
3070,0.07398597961480465
3071,0.06747173984714197
3072,0.06226530369783111
3073,0.0568177784202069
3074,0.049997732259960855
3075,0.041677820164904726
3076,0.03340103222209183
3077,0.025802560167386624
3078,0.017748875846392204
3079,0.015921840051416353
3080,0.02199957905787777
3081,0.03336878913476257
3082,0.05049692145654302
3083,0.06862439329418285
3084,0.07168760943589063
3085,0.06515329396973558
3086,0.06080449071055604
3087,0.060477568762363945
3088,0.06583871555825938
3089,0.07811482891312958
3090,0.10850448977165525
3091,0.15551114641131167
3092,0.20335037760918992
3093,0.24352565222160286
3094,0.2707024945112717
3095,0.28584216923425876
3096,0.30880234567571957
3097,0.3448883144736096
3098,0.38440959234560607
3099,0.42579400217050517
3100,0.4618409625835228
3101,0.4849817561636379
3102,0.4921864802686006
3103,0.47983584327647144
3104,0.4608139377655818
3105,0.45337386118446527
3106,0.4750769862958614
3107,0.5018325849210008
3108,0.49591698868209516
3109,0.463381824251204
3110,0.4543994144100336
3111,0.44735364150570384
3112,0.4109728202493912
3113,0.37105302533936946
3114,0.33103694296519437
3115,0.31820934409141466
3116,0.34524913976930804
3117,0.40215642688243436
3118,0.5032467385503662
3119,0.6233522003977163
3120,0.7079468440122798
3121,0.750412194166537
3122,0.754802910527463
